transaction_id,date,region,channel,customer_id,customer_segment,product_id,product_name,product_category,quantity,unit_price,unit_cost,revenue,gross_profit,month,year,quarter
T001692,2024-02-09,北海道,店舗,C0223,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-02,2024,Q1
T001693,2025-06-20,近畿,EC,C0142,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-06,2025,Q2
T001694,2024-09-17,近畿,EC,C0042,個人,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-09,2024,Q3
T001695,2025-01-29,東北,EC,C0192,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-01,2025,Q1
T001696,2024-08-13,関東,店舗,C0073,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2024-08,2024,Q3
T001697,2024-05-03,中部,EC,C0013,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-05,2024,Q2
T001698,2024-02-07,中部,EC,C0147,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-02,2024,Q1
T001699,2024-11-23,近畿,EC,C0220,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-11,2024,Q4
T001700,2024-09-07,近畿,EC,C0058,個人,P007,レーザー距離計,計測機器,1,50440,36000,50440,14440,2024-09,2024,Q3
T001701,2024-06-24,関東,EC,C0167,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-06,2024,Q2
T001702,2025-08-24,北海道,店舗,C0006,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-08,2025,Q3
T001703,2025-03-29,関東,法人,C0122,個人,P005,ヘルメット,安全用品,2,6460,4200,12920,4520,2025-03,2025,Q1
T001704,2024-02-06,中部,EC,C0154,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-02,2024,Q1
T001705,2024-11-11,関東,法人,C0065,中小企業,P005,ヘルメット,安全用品,2,6120,4200,12240,3840,2024-11,2024,Q4
T001706,2025-11-18,近畿,EC,C0079,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2025-11,2025,Q4
T001707,2025-08-15,中国,EC,C0109,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-08,2025,Q3
T001708,2024-04-23,近畿,法人,C0118,中小企業,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2024-04,2024,Q2
T001709,2024-02-09,近畿,EC,C0120,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-02,2024,Q1
T001710,2024-10-27,四国,店舗,C0134,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-10,2024,Q4
T001711,2024-08-11,北海道,EC,C0150,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-08,2024,Q3
T001712,2024-11-13,中国,EC,C0131,中小企業,P010,ワークグローブ,安全用品,3,1200,650,3600,1650,2024-11,2024,Q4
T001713,2024-12-14,中国,店舗,C0144,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-12,2024,Q4
T001714,2024-04-24,北海道,法人,C0156,個人,P005,ヘルメット,安全用品,1,5780,4200,5780,1580,2024-04,2024,Q2
T001715,2025-11-28,中部,EC,C0176,中小企業,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-11,2025,Q4
T001716,2024-11-18,関東,店舗,C0017,中小企業,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-11,2024,Q4
T001717,2025-07-21,関東,EC,C0071,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2025-07,2025,Q3
T001718,2024-02-09,関東,店舗,C0221,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-02,2024,Q1
T001719,2024-02-09,近畿,法人,C0168,大企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2024-02,2024,Q1
T001720,2026-01-18,北海道,法人,C0049,中小企業,P006,安全ベスト,安全用品,3,2880,1900,8640,2940,2026-01,2026,Q1
T001721,2024-10-15,中部,EC,C0196,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T001722,2024-09-18,四国,店舗,C0015,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-09,2024,Q3
T001723,2024-08-03,関東,EC,C0170,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2024-08,2024,Q3
T001724,2024-05-26,九州,店舗,C0036,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-05,2024,Q2
T001725,2024-12-01,近畿,EC,C0076,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-12,2024,Q4
T001726,2024-06-16,中部,EC,C0108,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-06,2024,Q2
T001727,2024-04-01,関東,法人,C0189,個人,P001,高耐久ノートPC,IT機器,1,114750,98000,114750,16750,2024-04,2024,Q2
T001728,2024-12-18,中部,法人,C0182,大企業,P008,ポータブル電源,現場用品,1,55800,44000,55800,11800,2024-12,2024,Q4
T001729,2025-07-24,中部,店舗,C0088,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-07,2025,Q3
T001730,2025-07-24,中部,店舗,C0176,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-07,2025,Q3
T001731,2025-11-11,関東,EC,C0201,中小企業,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2025-11,2025,Q4
T001732,2026-02-19,中国,店舗,C0172,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2026-02,2026,Q1
T001733,2024-12-28,関東,EC,C0077,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-12,2024,Q4
T001734,2025-07-10,近畿,店舗,C0076,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-07,2025,Q3
T001735,2024-12-10,関東,EC,C0033,中小企業,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-12,2024,Q4
T001736,2025-11-23,東北,EC,C0175,個人,P006,安全ベスト,安全用品,7,3200,1900,22400,9100,2025-11,2025,Q4
T001737,2024-06-18,近畿,店舗,C0057,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-06,2024,Q2
T001738,2024-12-21,四国,EC,C0191,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-12,2024,Q4
T001739,2024-07-09,中国,店舗,C0202,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-07,2024,Q3
T001740,2025-10-28,中部,店舗,C0067,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-10,2025,Q4
T001741,2025-02-25,九州,法人,C0119,中小企業,P008,ポータブル電源,現場用品,1,58900,44000,58900,14900,2025-02,2025,Q1
T001742,2025-11-30,東北,店舗,C0014,中小企業,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2025-11,2025,Q4
T001743,2024-01-07,東北,法人,C0121,大企業,P005,ヘルメット,安全用品,1,5780,4200,5780,1580,2024-01,2024,Q1
T001744,2024-05-12,近畿,法人,C0223,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2024-05,2024,Q2
T001745,2026-01-16,関東,店舗,C0106,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2026-01,2026,Q1
T001746,2025-07-10,関東,店舗,C0219,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-07,2025,Q3
T001747,2026-01-30,中部,EC,C0052,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2026-01,2026,Q1
T001748,2024-01-31,九州,店舗,C0146,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-01,2024,Q1
T001749,2025-06-18,関東,法人,C0037,個人,P008,ポータブル電源,現場用品,1,58900,44000,58900,14900,2025-06,2025,Q2
T001750,2025-03-01,関東,EC,C0184,中小企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2025-03,2025,Q1
T001751,2025-01-28,中部,EC,C0021,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2025-01,2025,Q1
T001752,2025-11-02,中国,EC,C0162,中小企業,P002,現場用タブレット,IT機器,4,98000,72000,392000,104000,2025-11,2025,Q4
T001753,2024-12-28,関東,法人,C0163,個人,P010,ワークグローブ,安全用品,1,1140,650,1140,490,2024-12,2024,Q4
T001754,2025-03-12,東北,EC,C0116,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-03,2025,Q1
T001755,2025-10-31,関東,法人,C0195,中小企業,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-10,2025,Q4
T001756,2025-07-04,東北,法人,C0126,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-07,2025,Q3
T001757,2024-03-22,近畿,店舗,C0034,中小企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2024-03,2024,Q1
T001758,2024-12-21,関東,店舗,C0163,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-12,2024,Q4
T001759,2024-09-14,四国,店舗,C0110,個人,P005,ヘルメット,安全用品,1,6596,4200,6596,2396,2024-09,2024,Q3
T001760,2025-12-18,中国,法人,C0002,個人,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2025-12,2025,Q4
T001761,2025-08-11,北海道,EC,C0052,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-08,2025,Q3
T001762,2025-06-07,北海道,法人,C0229,中小企業,P007,レーザー距離計,計測機器,2,49400,36000,98800,26800,2025-06,2025,Q2
T001763,2024-10-21,近畿,法人,C0214,中小企業,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2024-10,2024,Q4
T001764,2024-08-11,中部,EC,C0005,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2024-08,2024,Q3
T001765,2025-06-08,中国,EC,C0058,個人,P009,耐水メモ帳,文具,3,980,520,2940,1380,2025-06,2025,Q2
T001766,2024-02-15,関東,EC,C0080,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2024-02,2024,Q1
T001767,2025-10-28,東北,店舗,C0099,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T001768,2024-04-22,近畿,店舗,C0079,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-04,2024,Q2
T001769,2024-08-20,北海道,店舗,C0211,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-08,2024,Q3
T001770,2024-01-17,関東,EC,C0075,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-01,2024,Q1
T001771,2024-12-25,近畿,EC,C0134,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-12,2024,Q4
T001772,2024-08-10,関東,法人,C0087,個人,P009,耐水メモ帳,文具,1,833,520,833,313,2024-08,2024,Q3
T001773,2025-11-30,中国,店舗,C0176,中小企業,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-11,2025,Q4
T001774,2025-03-23,中国,店舗,C0231,個人,P007,レーザー距離計,計測機器,2,50440,36000,100880,28880,2025-03,2025,Q1
T001775,2024-12-30,北海道,EC,C0193,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-12,2024,Q4
T001776,2025-11-05,四国,EC,C0233,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-11,2025,Q4
T001777,2024-11-21,近畿,EC,C0005,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-11,2024,Q4
T001778,2025-04-11,中部,法人,C0187,中小企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2025-04,2025,Q2
T001779,2025-02-17,九州,店舗,C0188,大企業,P005,ヘルメット,安全用品,4,6460,4200,25840,9040,2025-02,2025,Q1
T001780,2025-03-30,九州,EC,C0130,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-03,2025,Q1
T001781,2025-08-08,北海道,店舗,C0094,中小企業,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-08,2025,Q3
T001782,2024-08-20,近畿,法人,C0097,中小企業,P001,高耐久ノートPC,IT機器,3,128250,98000,384750,90750,2024-08,2024,Q3
T001783,2024-08-11,近畿,EC,C0198,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-08,2024,Q3
T001784,2025-02-15,中部,EC,C0013,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-02,2025,Q1
T001785,2025-07-25,北海道,EC,C0013,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-07,2025,Q3
T001786,2024-11-30,四国,EC,C0013,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-11,2024,Q4
T001787,2024-08-09,関東,店舗,C0114,個人,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2024-08,2024,Q3
T001788,2024-02-06,東北,店舗,C0141,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2024-02,2024,Q1
T001789,2024-10-04,北海道,法人,C0180,個人,P003,測量用GNSS受信機,計測機器,1,552500,510000,552500,42500,2024-10,2024,Q4
T001790,2024-07-14,北海道,店舗,C0178,中小企業,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2024-07,2024,Q3
T001791,2025-04-28,東北,法人,C0078,大企業,P010,ワークグローブ,安全用品,2,1020,650,2040,740,2025-04,2025,Q2
T001792,2024-08-29,近畿,EC,C0026,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-08,2024,Q3
T001793,2024-11-19,東北,EC,C0160,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-11,2024,Q4
T001794,2025-12-31,関東,店舗,C0036,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-12,2025,Q4
T001795,2024-07-10,中国,EC,C0231,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-07,2024,Q3
T001796,2024-01-17,関東,店舗,C0185,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-01,2024,Q1
T001797,2025-06-07,関東,店舗,C0073,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-06,2025,Q2
T001798,2025-02-04,東北,法人,C0028,個人,P001,高耐久ノートPC,IT機器,2,128250,98000,256500,60500,2025-02,2025,Q1
T001799,2025-12-05,北海道,EC,C0156,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-12,2025,Q4
T001800,2024-01-22,中部,店舗,C0068,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-01,2024,Q1
T001801,2025-04-18,近畿,EC,C0092,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-04,2025,Q2
T001802,2024-04-29,関東,EC,C0042,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-04,2024,Q2
T001803,2024-07-28,九州,EC,C0128,中小企業,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-07,2024,Q3
T001804,2024-11-01,東北,EC,C0085,個人,P005,ヘルメット,安全用品,5,6800,4200,34000,13000,2024-11,2024,Q4
T001805,2024-09-26,東北,店舗,C0004,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-09,2024,Q3
T001806,2025-12-04,近畿,店舗,C0214,中小企業,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2025-12,2025,Q4
T001807,2025-11-17,関東,店舗,C0127,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-11,2025,Q4
T001808,2024-10-11,東北,法人,C0024,個人,P010,ワークグローブ,安全用品,1,1140,650,1140,490,2024-10,2024,Q4
T001809,2025-12-16,近畿,店舗,C0186,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-12,2025,Q4
T001810,2025-11-06,関東,EC,C0165,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-11,2025,Q4
T001811,2026-02-01,近畿,EC,C0076,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-02,2026,Q1
T001812,2024-08-14,中部,EC,C0013,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-08,2024,Q3
T001813,2025-01-15,近畿,店舗,C0045,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-01,2025,Q1
T001814,2025-04-04,中国,店舗,C0093,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-04,2025,Q2
T001815,2024-01-07,東北,店舗,C0110,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-01,2024,Q1
T001816,2024-01-29,北海道,EC,C0218,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-01,2024,Q1
T001817,2024-02-02,関東,EC,C0003,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-02,2024,Q1
T001818,2025-10-07,東北,EC,C0085,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2025-10,2025,Q4
T001819,2024-03-19,近畿,法人,C0113,中小企業,P005,ヘルメット,安全用品,2,6460,4200,12920,4520,2024-03,2024,Q1
T001820,2025-04-03,中国,法人,C0225,大企業,P002,現場用タブレット,IT機器,1,88200,72000,88200,16200,2025-04,2025,Q2
T001821,2025-07-23,関東,EC,C0209,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-07,2025,Q3
T001822,2025-06-21,近畿,法人,C0030,中小企業,P007,レーザー距離計,計測機器,1,44200,36000,44200,8200,2025-06,2025,Q2
T001823,2025-04-26,関東,EC,C0117,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-04,2025,Q2
T001824,2025-03-05,九州,店舗,C0099,個人,P001,高耐久ノートPC,IT機器,1,130950,98000,130950,32950,2025-03,2025,Q1
T001825,2026-01-07,九州,店舗,C0205,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2026-01,2026,Q1
T001826,2024-10-11,東北,店舗,C0227,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T001827,2025-05-30,北海道,法人,C0034,中小企業,P005,ヘルメット,安全用品,2,6460,4200,12920,4520,2025-05,2025,Q2
T001828,2024-04-08,近畿,法人,C0217,大企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-04,2024,Q2
T001829,2025-01-31,九州,EC,C0107,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-01,2025,Q1
T001830,2025-05-03,東北,EC,C0206,中小企業,P010,ワークグローブ,安全用品,4,1200,650,4800,2200,2025-05,2025,Q2
T001831,2024-02-08,九州,EC,C0113,中小企業,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-02,2024,Q1
T001832,2024-09-27,北海道,店舗,C0098,中小企業,P007,レーザー距離計,計測機器,1,50440,36000,50440,14440,2024-09,2024,Q3
T001833,2024-06-05,関東,EC,C0221,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-06,2024,Q2
T001834,2024-03-15,東北,店舗,C0124,個人,P001,高耐久ノートPC,IT機器,1,130950,98000,130950,32950,2024-03,2024,Q1
T001835,2024-05-09,中部,法人,C0228,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-05,2024,Q2
T001836,2025-11-17,東北,店舗,C0012,個人,P007,レーザー距離計,計測機器,3,52000,36000,156000,48000,2025-11,2025,Q4
T001837,2024-03-24,中部,法人,C0168,大企業,P005,ヘルメット,安全用品,1,5780,4200,5780,1580,2024-03,2024,Q1
T001838,2024-01-22,中部,店舗,C0181,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-01,2024,Q1
T001839,2025-04-03,東北,法人,C0172,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-04,2025,Q2
T001840,2025-06-22,中部,店舗,C0111,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-06,2025,Q2
T001841,2025-12-07,中部,EC,C0124,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-12,2025,Q4
T001842,2025-01-16,関東,法人,C0174,中小企業,P010,ワークグローブ,安全用品,1,1140,650,1140,490,2025-01,2025,Q1
T001843,2026-01-17,北海道,EC,C0039,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-01,2026,Q1
T001844,2025-03-15,北海道,店舗,C0003,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-03,2025,Q1
T001845,2025-08-26,近畿,EC,C0041,個人,P009,耐水メモ帳,文具,3,980,520,2940,1380,2025-08,2025,Q3
T001846,2024-01-21,関東,店舗,C0121,大企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2024-01,2024,Q1
T001847,2024-10-29,中国,EC,C0020,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2024-10,2024,Q4
